nvsmi profiling: V100S-PCIE-32GB
{'timestamp_readable': '12:03:30', 'timestamp_raw': 1713110610.0, 0: {'temp_celsius': 'N/A', 'power_usage': '51W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:24', 'timestamp_raw': 1713111084.0, 0: {'temp_celsius': 'N/A', 'power_usage': '238W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:25', 'timestamp_raw': 1713111085.0, 0: {'temp_celsius': 'N/A', 'power_usage': '238W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:26', 'timestamp_raw': 1713111086.0, 0: {'temp_celsius': 'N/A', 'power_usage': '238W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:28', 'timestamp_raw': 1713111088.0, 0: {'temp_celsius': 'N/A', 'power_usage': '238W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:29', 'timestamp_raw': 1713111089.0, 0: {'temp_celsius': 'N/A', 'power_usage': '241W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:30', 'timestamp_raw': 1713111090.0, 0: {'temp_celsius': 'N/A', 'power_usage': '240W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:31', 'timestamp_raw': 1713111091.0, 0: {'temp_celsius': 'N/A', 'power_usage': '241W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:32', 'timestamp_raw': 1713111092.0, 0: {'temp_celsius': 'N/A', 'power_usage': '241W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:33', 'timestamp_raw': 1713111093.0, 0: {'temp_celsius': 'N/A', 'power_usage': '242W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:34', 'timestamp_raw': 1713111094.0, 0: {'temp_celsius': 'N/A', 'power_usage': '241W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:35', 'timestamp_raw': 1713111095.0, 0: {'temp_celsius': 'N/A', 'power_usage': '240W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:36', 'timestamp_raw': 1713111096.0, 0: {'temp_celsius': 'N/A', 'power_usage': '242W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:37', 'timestamp_raw': 1713111097.0, 0: {'temp_celsius': 'N/A', 'power_usage': '242W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:39', 'timestamp_raw': 1713111099.0, 0: {'temp_celsius': 'N/A', 'power_usage': '243W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:40', 'timestamp_raw': 1713111100.0, 0: {'temp_celsius': 'N/A', 'power_usage': '243W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:41', 'timestamp_raw': 1713111101.0, 0: {'temp_celsius': 'N/A', 'power_usage': '242W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:42', 'timestamp_raw': 1713111102.0, 0: {'temp_celsius': 'N/A', 'power_usage': '242W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:43', 'timestamp_raw': 1713111103.0, 0: {'temp_celsius': 'N/A', 'power_usage': '241W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:44', 'timestamp_raw': 1713111104.0, 0: {'temp_celsius': 'N/A', 'power_usage': '242W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:45', 'timestamp_raw': 1713111105.0, 0: {'temp_celsius': 'N/A', 'power_usage': '243W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:46', 'timestamp_raw': 1713111106.0, 0: {'temp_celsius': 'N/A', 'power_usage': '241W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:47', 'timestamp_raw': 1713111107.0, 0: {'temp_celsius': 'N/A', 'power_usage': '242W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:49', 'timestamp_raw': 1713111109.0, 0: {'temp_celsius': 'N/A', 'power_usage': '242W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:50', 'timestamp_raw': 1713111110.0, 0: {'temp_celsius': 'N/A', 'power_usage': '243W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:51', 'timestamp_raw': 1713111111.0, 0: {'temp_celsius': 'N/A', 'power_usage': '242W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:52', 'timestamp_raw': 1713111112.0, 0: {'temp_celsius': 'N/A', 'power_usage': '243W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:53', 'timestamp_raw': 1713111113.0, 0: {'temp_celsius': 'N/A', 'power_usage': '244W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:54', 'timestamp_raw': 1713111114.0, 0: {'temp_celsius': 'N/A', 'power_usage': '243W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:55', 'timestamp_raw': 1713111115.0, 0: {'temp_celsius': 'N/A', 'power_usage': '244W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:56', 'timestamp_raw': 1713111116.0, 0: {'temp_celsius': 'N/A', 'power_usage': '244W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:57', 'timestamp_raw': 1713111117.0, 0: {'temp_celsius': 'N/A', 'power_usage': '243W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:11:58', 'timestamp_raw': 1713111118.0, 0: {'temp_celsius': 'N/A', 'power_usage': '244W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:00', 'timestamp_raw': 1713111120.0, 0: {'temp_celsius': 'N/A', 'power_usage': '245W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:01', 'timestamp_raw': 1713111121.0, 0: {'temp_celsius': 'N/A', 'power_usage': '242W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:02', 'timestamp_raw': 1713111122.0, 0: {'temp_celsius': 'N/A', 'power_usage': '242W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:03', 'timestamp_raw': 1713111123.0, 0: {'temp_celsius': 'N/A', 'power_usage': '241W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:04', 'timestamp_raw': 1713111124.0, 0: {'temp_celsius': 'N/A', 'power_usage': '242W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:05', 'timestamp_raw': 1713111125.0, 0: {'temp_celsius': 'N/A', 'power_usage': '242W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:06', 'timestamp_raw': 1713111126.0, 0: {'temp_celsius': 'N/A', 'power_usage': '254W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:07', 'timestamp_raw': 1713111127.0, 0: {'temp_celsius': 'N/A', 'power_usage': '241W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:08', 'timestamp_raw': 1713111128.0, 0: {'temp_celsius': 'N/A', 'power_usage': '242W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:09', 'timestamp_raw': 1713111129.0, 0: {'temp_celsius': 'N/A', 'power_usage': '243W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:11', 'timestamp_raw': 1713111131.0, 0: {'temp_celsius': 'N/A', 'power_usage': '243W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:12', 'timestamp_raw': 1713111132.0, 0: {'temp_celsius': 'N/A', 'power_usage': '243W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:13', 'timestamp_raw': 1713111133.0, 0: {'temp_celsius': 'N/A', 'power_usage': '242W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:14', 'timestamp_raw': 1713111134.0, 0: {'temp_celsius': 'N/A', 'power_usage': '243W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:15', 'timestamp_raw': 1713111135.0, 0: {'temp_celsius': 'N/A', 'power_usage': '243W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:16', 'timestamp_raw': 1713111136.0, 0: {'temp_celsius': 'N/A', 'power_usage': '243W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:17', 'timestamp_raw': 1713111137.0, 0: {'temp_celsius': 'N/A', 'power_usage': '244W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:18', 'timestamp_raw': 1713111138.0, 0: {'temp_celsius': 'N/A', 'power_usage': '243W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:19', 'timestamp_raw': 1713111139.0, 0: {'temp_celsius': 'N/A', 'power_usage': '244W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:21', 'timestamp_raw': 1713111141.0, 0: {'temp_celsius': 'N/A', 'power_usage': '244W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:22', 'timestamp_raw': 1713111142.0, 0: {'temp_celsius': 'N/A', 'power_usage': '244W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:23', 'timestamp_raw': 1713111143.0, 0: {'temp_celsius': 'N/A', 'power_usage': '243W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:24', 'timestamp_raw': 1713111144.0, 0: {'temp_celsius': 'N/A', 'power_usage': '245W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:25', 'timestamp_raw': 1713111145.0, 0: {'temp_celsius': 'N/A', 'power_usage': '234W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:26', 'timestamp_raw': 1713111146.0, 0: {'temp_celsius': 'N/A', 'power_usage': '246W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:27', 'timestamp_raw': 1713111147.0, 0: {'temp_celsius': 'N/A', 'power_usage': '238W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:28', 'timestamp_raw': 1713111148.0, 0: {'temp_celsius': 'N/A', 'power_usage': '238W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:29', 'timestamp_raw': 1713111149.0, 0: {'temp_celsius': 'N/A', 'power_usage': '237W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:30', 'timestamp_raw': 1713111150.0, 0: {'temp_celsius': 'N/A', 'power_usage': '237W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:32', 'timestamp_raw': 1713111152.0, 0: {'temp_celsius': 'N/A', 'power_usage': '235W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:33', 'timestamp_raw': 1713111153.0, 0: {'temp_celsius': 'N/A', 'power_usage': '237W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:34', 'timestamp_raw': 1713111154.0, 0: {'temp_celsius': 'N/A', 'power_usage': '240W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:35', 'timestamp_raw': 1713111155.0, 0: {'temp_celsius': 'N/A', 'power_usage': '237W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:36', 'timestamp_raw': 1713111156.0, 0: {'temp_celsius': 'N/A', 'power_usage': '239W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:37', 'timestamp_raw': 1713111157.0, 0: {'temp_celsius': 'N/A', 'power_usage': '239W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:38', 'timestamp_raw': 1713111158.0, 0: {'temp_celsius': 'N/A', 'power_usage': '240W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:39', 'timestamp_raw': 1713111159.0, 0: {'temp_celsius': 'N/A', 'power_usage': '239W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:40', 'timestamp_raw': 1713111160.0, 0: {'temp_celsius': 'N/A', 'power_usage': '241W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:41', 'timestamp_raw': 1713111161.0, 0: {'temp_celsius': 'N/A', 'power_usage': '222W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:43', 'timestamp_raw': 1713111163.0, 0: {'temp_celsius': 'N/A', 'power_usage': '245W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:44', 'timestamp_raw': 1713111164.0, 0: {'temp_celsius': 'N/A', 'power_usage': '237W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:45', 'timestamp_raw': 1713111165.0, 0: {'temp_celsius': 'N/A', 'power_usage': '236W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:46', 'timestamp_raw': 1713111166.0, 0: {'temp_celsius': 'N/A', 'power_usage': '237W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
{'timestamp_readable': '12:12:47', 'timestamp_raw': 1713111167.0, 0: {'temp_celsius': 'N/A', 'power_usage': '236W / 250W', 'memory_usage': '30782MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': 'N/A', 'power_usage': 'N/A', 'memory_usage': 'N/A', 'gpu_utilization': 'N/A'}, 'num_gpus': 2}
